,ID,NrSiblings,MathScore,ReadingScore,WritingScore,LunchType,WklyStudyHours,ParentEduc,TestPrep,Gender,EthnicGroup,ParentMaritalStatus,PracticeSport,IsFirstChild,TransportMeans,MeanScore
18737,928,3.0,89,87,83,2,3.0,2.0,1.0,2,4.0,2.0,3.0,1.0,2.0,86.33333333333333
18738,929,3.0,75,75,73,2,2.0,1.0,1.0,1,2.0,2.0,1.0,2.0,2.0,74.33333333333333
18739,930,1.0,36,52,44,1,3.0,3.0,1.0,1,3.0,2.0,2.0,1.0,1.0,44.0
18740,931,1.0,73,81,72,1,1.0,3.0,1.0,2,3.0,1.0,3.0,2.0,2.0,75.33333333333333
18741,932,2.0,84,67,72,2,1.0,5.0,2.0,2,3.0,3.0,2.0,1.0,1.0,74.33333333333333
18742,933,2.0,89,97,98,2,1.0,4.0,1.0,1,4.0,2.0,3.0,2.0,2.0,94.66666666666667
18743,934,3.0,65,66,64,2,2.0,3.0,1.0,2,4.0,2.0,2.0,2.0,2.0,65.0
18744,936,1.0,74,75,80,2,2.0,3.0,2.0,2,4.0,1.0,3.0,1.0,1.0,76.33333333333333
18745,937,1.0,83,82,88,2,1.0,1.0,2.0,2,3.0,2.0,3.0,2.0,2.0,84.33333333333333
18746,938,1.0,70,82,83,1,2.0,3.0,2.0,1,3.0,3.0,3.0,2.0,2.0,78.33333333333333
18747,939,1.0,63,74,73,2,2.0,1.0,2.0,1,3.0,1.0,3.0,2.0,1.0,70.0
18748,941,4.0,32,57,60,1,2.0,1.0,2.0,1,4.0,1.0,2.0,1.0,2.0,49.666666666666664
18749,942,1.0,73,69,62,2,2.0,5.0,1.0,2,4.0,2.0,1.0,2.0,1.0,68.0
18750,943,1.0,47,61,59,2,2.0,3.0,1.0,1,3.0,2.0,3.0,1.0,1.0,55.666666666666664
18751,944,1.0,74,68,67,2,3.0,5.0,1.0,2,3.0,2.0,3.0,1.0,2.0,69.66666666666667
18752,945,3.0,90,92,97,2,1.0,3.0,2.0,1,3.0,1.0,2.0,1.0,1.0,93.0
18753,946,3.0,60,53,58,2,2.0,1.0,1.0,1,4.0,1.0,3.0,2.0,2.0,57.0
18754,947,1.0,86,100,100,2,1.0,6.0,2.0,1,2.0,3.0,2.0,2.0,1.0,95.33333333333333
18755,948,1.0,63,63,61,2,2.0,6.0,1.0,1,2.0,2.0,1.0,2.0,2.0,62.333333333333336
18756,949,4.0,84,91,83,2,3.0,5.0,1.0,1,3.0,2.0,2.0,1.0,2.0,86.0
18757,950,2.0,25,40,33,1,2.0,3.0,1.0,1,4.0,1.0,2.0,1.0,2.0,32.666666666666664
18758,951,4.0,43,37,29,1,3.0,1.0,1.0,2,3.0,3.0,1.0,1.0,2.0,36.333333333333336
18759,952,2.0,47,58,60,1,1.0,3.0,2.0,1,2.0,2.0,2.0,2.0,2.0,55.0
18760,953,1.0,97,88,84,2,1.0,3.0,2.0,2,5.0,3.0,3.0,2.0,2.0,89.66666666666667
18761,954,2.0,32,38,32,1,1.0,4.0,1.0,2,4.0,2.0,3.0,2.0,2.0,34.0
18762,955,1.0,76,84,78,2,1.0,3.0,1.0,1,3.0,3.0,2.0,2.0,2.0,79.33333333333333
18763,956,2.0,64,61,61,2,3.0,5.0,1.0,2,4.0,2.0,2.0,2.0,1.0,62.0
18764,957,7.0,67,76,71,2,3.0,4.0,1.0,1,5.0,1.0,3.0,2.0,2.0,71.33333333333333
18765,958,4.0,45,53,50,1,1.0,5.0,1.0,1,2.0,2.0,2.0,2.0,2.0,49.333333333333336
18766,959,2.0,57,29,42,1,2.0,2.0,1.0,2,4.0,2.0,2.0,2.0,2.0,42.666666666666664
18767,960,1.0,66,77,76,2,2.0,2.0,1.0,1,3.0,2.0,2.0,2.0,2.0,73.0
18768,961,3.0,95,89,94,2,3.0,4.0,2.0,2,4.0,2.0,3.0,1.0,2.0,92.66666666666667
18769,962,5.0,56,50,46,2,2.0,1.0,1.0,2,3.0,3.0,3.0,2.0,2.0,50.666666666666664
18770,963,1.0,69,73,67,1,2.0,3.0,1.0,2,5.0,2.0,1.0,2.0,2.0,69.66666666666667
18771,964,4.0,75,82,83,2,2.0,4.0,1.0,1,3.0,2.0,2.0,2.0,2.0,80.0
18772,965,0.0,59,71,74,1,2.0,5.0,1.0,1,3.0,1.0,3.0,2.0,2.0,68.0
18773,966,3.0,53,66,70,1,3.0,2.0,1.0,1,3.0,2.0,3.0,2.0,1.0,63.0
18774,967,3.0,78,79,77,2,1.0,3.0,1.0,2,5.0,2.0,1.0,1.0,2.0,78.0
18775,969,1.0,50,58,54,2,1.0,5.0,1.0,1,3.0,2.0,3.0,2.0,1.0,54.0
18776,970,1.0,75,73,73,2,2.0,2.0,1.0,2,2.0,2.0,3.0,2.0,2.0,73.66666666666667
18777,971,1.0,39,53,54,1,2.0,1.0,1.0,1,3.0,2.0,2.0,2.0,1.0,48.666666666666664
18778,972,1.0,66,76,74,2,3.0,5.0,1.0,1,3.0,1.0,2.0,2.0,2.0,72.0
18779,974,3.0,75,72,75,2,2.0,6.0,1.0,1,3.0,3.0,1.0,2.0,1.0,74.0
18780,976,2.0,89,91,99,2,2.0,1.0,1.0,1,4.0,1.0,3.0,2.0,1.0,93.0
18781,977,2.0,55,61,60,2,2.0,4.0,1.0,2,4.0,3.0,3.0,2.0,1.0,58.666666666666664
18782,978,1.0,67,77,78,2,2.0,6.0,1.0,1,4.0,1.0,3.0,1.0,2.0,74.0
18783,979,3.0,78,98,96,2,2.0,2.0,2.0,1,1.0,2.0,3.0,2.0,2.0,90.66666666666667
18784,980,1.0,68,62,58,1,1.0,1.0,1.0,2,4.0,1.0,2.0,2.0,2.0,62.666666666666664
18785,981,1.0,96,86,92,2,1.0,1.0,2.0,2,4.0,2.0,2.0,1.0,1.0,91.33333333333333
18786,982,0.0,43,53,57,1,2.0,5.0,1.0,1,2.0,2.0,3.0,2.0,2.0,51.0
18787,983,1.0,81,64,75,2,2.0,4.0,1.0,2,4.0,3.0,3.0,2.0,1.0,73.33333333333333
18788,984,2.0,89,96,90,2,2.0,2.0,1.0,1,4.0,2.0,3.0,2.0,2.0,91.66666666666667
18789,985,3.0,73,73,68,2,2.0,6.0,1.0,2,2.0,2.0,1.0,1.0,2.0,71.33333333333333
18790,986,0.0,52,48,49,2,2.0,3.0,1.0,2,1.0,2.0,2.0,2.0,2.0,49.666666666666664
18791,987,4.0,68,67,53,1,2.0,2.0,1.0,2,3.0,3.0,3.0,2.0,2.0,62.666666666666664
18792,988,3.0,59,67,65,2,1.0,4.0,2.0,2,3.0,3.0,3.0,1.0,1.0,63.666666666666664
18793,989,3.0,76,82,79,1,1.0,2.0,2.0,1,5.0,2.0,1.0,2.0,2.0,79.0
18794,990,0.0,60,49,50,2,2.0,2.0,1.0,2,2.0,1.0,3.0,2.0,1.0,53.0
18795,991,3.0,71,77,74,2,1.0,3.0,2.0,1,3.0,2.0,3.0,2.0,2.0,74.0
18796,993,2.0,83,73,74,2,2.0,2.0,1.0,2,4.0,2.0,3.0,2.0,2.0,76.66666666666667
18797,994,3.0,49,53,47,2,2.0,3.0,1.0,1,3.0,3.0,3.0,2.0,2.0,49.666666666666664
18798,995,5.0,54,66,73,1,3.0,3.0,2.0,1,4.0,1.0,2.0,1.0,2.0,64.33333333333333
18799,996,1.0,46,66,66,2,2.0,3.0,1.0,1,3.0,1.0,2.0,2.0,2.0,59.333333333333336
18800,998,4.0,71,62,58,1,2.0,1.0,1.0,2,3.0,2.0,2.0,1.0,2.0,63.666666666666664
18801,999,2.0,64,84,77,1,2.0,3.0,1.0,1,2.0,2.0,3.0,2.0,2.0,75.0
18802,0,1.0,58,54,55,2,2.0,2.0,2.0,2,3.0,2.0,3.0,2.0,2.0,55.666666666666664
18803,1,2.0,80,89,84,2,2.0,2.0,1.0,1,5.0,2.0,3.0,2.0,2.0,84.33333333333333
18804,2,3.0,72,69,73,2,1.0,1.0,2.0,1,3.0,2.0,3.0,2.0,1.0,71.33333333333333
18805,4,1.0,55,60,61,2,1.0,5.0,1.0,1,3.0,2.0,2.0,2.0,1.0,58.666666666666664
18806,5,2.0,75,63,61,1,3.0,5.0,1.0,2,4.0,3.0,2.0,2.0,2.0,66.33333333333333
18807,6,1.0,64,66,64,2,2.0,1.0,1.0,1,5.0,3.0,3.0,2.0,2.0,64.66666666666667
18808,7,2.0,69,80,86,2,2.0,3.0,2.0,1,2.0,2.0,2.0,2.0,1.0,78.33333333333333
18809,8,4.0,64,68,75,2,1.0,5.0,2.0,2,4.0,2.0,3.0,2.0,2.0,69.0
18810,9,4.0,72,71,60,1,1.0,3.0,1.0,2,5.0,2.0,3.0,2.0,2.0,67.66666666666667
18811,10,0.0,93,82,78,2,1.0,2.0,1.0,2,5.0,2.0,2.0,2.0,1.0,84.33333333333333
18812,11,0.0,48,57,65,2,3.0,3.0,2.0,1,3.0,3.0,3.0,2.0,1.0,56.666666666666664
18813,12,3.0,84,79,78,2,2.0,5.0,2.0,2,3.0,2.0,2.0,2.0,1.0,80.33333333333333
18814,13,3.0,50,69,68,2,2.0,2.0,1.0,1,3.0,3.0,3.0,2.0,2.0,62.333333333333336
18815,14,2.0,58,67,66,2,3.0,3.0,1.0,1,3.0,2.0,2.0,2.0,2.0,63.666666666666664
18816,15,3.0,62,62,63,1,2.0,4.0,2.0,2,3.0,2.0,2.0,1.0,2.0,62.333333333333336
18817,16,1.0,65,74,74,2,2.0,5.0,1.0,1,3.0,3.0,3.0,1.0,1.0,71.0
18818,17,1.0,25,38,42,1,1.0,4.0,1.0,1,4.0,1.0,2.0,1.0,2.0,35.0
18819,18,1.0,71,81,80,2,3.0,4.0,1.0,1,2.0,2.0,2.0,1.0,2.0,77.33333333333333
18820,19,0.0,83,83,90,2,1.0,3.0,2.0,1,4.0,1.0,2.0,2.0,1.0,85.33333333333333
18821,20,3.0,89,78,74,1,2.0,4.0,1.0,2,3.0,3.0,3.0,2.0,1.0,80.33333333333333
18822,21,1.0,66,84,71,2,2.0,5.0,1.0,1,3.0,2.0,3.0,1.0,1.0,73.66666666666667
18823,22,4.0,74,61,64,2,2.0,3.0,1.0,2,4.0,2.0,2.0,2.0,1.0,66.33333333333333
18824,23,1.0,64,69,67,2,2.0,5.0,2.0,2,2.0,2.0,3.0,2.0,2.0,66.66666666666667
18825,24,0.0,64,70,66,2,1.0,1.0,1.0,1,5.0,2.0,2.0,2.0,1.0,66.66666666666667
18826,25,3.0,70,90,86,2,1.0,5.0,1.0,1,3.0,2.0,3.0,2.0,1.0,82.0
18827,26,2.0,75,89,80,2,2.0,3.0,2.0,1,3.0,2.0,2.0,2.0,1.0,81.33333333333333
18828,27,2.0,78,80,79,2,3.0,5.0,2.0,2,4.0,2.0,2.0,1.0,2.0,79.0
18829,28,4.0,72,56,55,2,2.0,3.0,1.0,2,4.0,3.0,2.0,2.0,1.0,61.0
18830,29,1.0,90,93,93,1,3.0,5.0,1.0,1,3.0,2.0,3.0,1.0,2.0,92.0
18831,30,3.0,89,94,100,2,3.0,5.0,2.0,1,4.0,3.0,3.0,1.0,1.0,94.33333333333333
18832,32,3.0,79,81,83,1,1.0,3.0,1.0,1,4.0,2.0,3.0,2.0,1.0,81.0
18833,33,3.0,35,55,50,1,2.0,2.0,1.0,1,3.0,2.0,3.0,2.0,2.0,46.666666666666664
18834,34,2.0,48,65,67,1,2.0,5.0,1.0,1,2.0,2.0,2.0,1.0,1.0,60.0
18835,35,3.0,74,62,66,1,2.0,4.0,1.0,2,4.0,2.0,3.0,1.0,1.0,67.33333333333333
18836,36,4.0,61,59,53,1,2.0,5.0,1.0,2,3.0,3.0,2.0,2.0,2.0,57.666666666666664
18837,38,1.0,64,71,63,1,1.0,1.0,2.0,2,3.0,2.0,2.0,2.0,2.0,66.0
18838,39,3.0,80,86,82,1,1.0,3.0,2.0,2,4.0,1.0,1.0,2.0,2.0,82.66666666666667
18839,40,3.0,67,60,66,2,1.0,6.0,1.0,2,2.0,2.0,3.0,2.0,1.0,64.33333333333333
18840,41,1.0,42,31,33,2,2.0,3.0,1.0,2,2.0,2.0,2.0,2.0,2.0,35.333333333333336
18841,42,4.0,65,78,84,1,2.0,2.0,2.0,1,3.0,1.0,2.0,1.0,1.0,75.66666666666667
18842,43,1.0,52,60,60,2,2.0,1.0,1.0,1,3.0,2.0,3.0,1.0,2.0,57.333333333333336
18843,44,5.0,55,56,48,1,2.0,4.0,1.0,2,3.0,2.0,3.0,2.0,2.0,53.0
18844,45,0.0,51,54,49,1,1.0,6.0,1.0,2,4.0,1.0,3.0,2.0,2.0,51.333333333333336
18845,46,2.0,62,58,67,2,2.0,4.0,1.0,1,3.0,2.0,2.0,1.0,1.0,62.333333333333336
18846,47,1.0,71,78,79,2,1.0,3.0,2.0,1,3.0,2.0,1.0,2.0,2.0,76.0
18847,48,1.0,42,43,38,2,3.0,3.0,1.0,2,3.0,2.0,3.0,1.0,2.0,41.0
18848,49,1.0,64,80,81,2,1.0,3.0,1.0,1,4.0,3.0,2.0,2.0,2.0,75.0
18849,50,4.0,56,50,47,2,1.0,3.0,1.0,2,2.0,2.0,1.0,1.0,2.0,51.0
18850,51,2.0,51,61,61,1,2.0,2.0,1.0,1,5.0,1.0,3.0,2.0,2.0,57.666666666666664
18851,52,1.0,61,78,72,1,2.0,3.0,2.0,1,3.0,3.0,2.0,1.0,1.0,70.33333333333333
18852,53,3.0,51,55,50,1,2.0,2.0,1.0,2,3.0,4.0,3.0,2.0,1.0,52.0
18853,54,1.0,62,61,61,2,2.0,1.0,2.0,2,2.0,2.0,1.0,2.0,2.0,61.333333333333336
18854,55,2.0,69,78,78,2,1.0,6.0,1.0,1,2.0,2.0,2.0,2.0,2.0,75.0
18855,56,5.0,88,80,79,2,3.0,2.0,1.0,2,4.0,2.0,1.0,2.0,1.0,82.33333333333333
18856,57,2.0,34,38,35,1,2.0,1.0,2.0,2,3.0,2.0,3.0,2.0,1.0,35.666666666666664
18857,58,2.0,63,69,67,2,2.0,2.0,1.0,1,4.0,2.0,2.0,2.0,2.0,66.33333333333333
18858,59,3.0,50,47,49,1,2.0,6.0,1.0,2,4.0,2.0,2.0,2.0,1.0,48.666666666666664
18859,60,4.0,56,54,50,1,1.0,6.0,1.0,2,3.0,3.0,3.0,1.0,2.0,53.333333333333336
18860,61,4.0,63,86,85,1,1.0,5.0,2.0,1,5.0,3.0,1.0,1.0,2.0,78.0
18861,62,1.0,68,76,83,2,1.0,6.0,2.0,1,4.0,2.0,2.0,1.0,1.0,75.66666666666667
18862,63,4.0,14,23,20,1,1.0,3.0,2.0,2,2.0,2.0,3.0,1.0,2.0,19.0
18863,64,2.0,71,57,66,2,1.0,2.0,2.0,2,4.0,3.0,2.0,1.0,2.0,64.66666666666667
18864,65,1.0,55,70,79,1,2.0,4.0,2.0,1,4.0,2.0,2.0,2.0,1.0,68.0
18865,66,2.0,40,53,54,1,2.0,3.0,1.0,1,2.0,2.0,3.0,2.0,1.0,49.0
18866,67,2.0,88,77,77,2,2.0,3.0,1.0,2,3.0,2.0,2.0,1.0,2.0,80.66666666666667
18867,68,3.0,79,76,80,2,2.0,2.0,2.0,1,4.0,2.0,2.0,2.0,1.0,78.33333333333333
18868,69,1.0,100,97,99,2,3.0,1.0,2.0,2,5.0,2.0,3.0,2.0,2.0,98.66666666666667
18869,70,3.0,79,76,68,2,2.0,1.0,1.0,2,4.0,3.0,3.0,2.0,2.0,74.33333333333333
18870,71,1.0,55,66,72,1,2.0,1.0,1.0,1,4.0,4.0,2.0,2.0,2.0,64.33333333333333
18871,72,1.0,32,48,43,2,1.0,2.0,1.0,1,4.0,4.0,1.0,1.0,1.0,41.0
18872,73,5.0,54,65,60,1,3.0,2.0,1.0,1,3.0,2.0,2.0,1.0,2.0,59.666666666666664
18873,74,4.0,69,73,70,2,2.0,5.0,1.0,1,5.0,3.0,2.0,2.0,1.0,70.66666666666667
18874,75,2.0,67,77,74,2,3.0,5.0,2.0,1,1.0,2.0,3.0,1.0,1.0,72.66666666666667
18875,76,7.0,82,72,70,2,3.0,4.0,1.0,2,3.0,2.0,3.0,1.0,2.0,74.66666666666667
18876,77,2.0,50,59,56,1,1.0,2.0,1.0,1,2.0,1.0,2.0,2.0,2.0,55.0
18877,78,3.0,74,77,68,1,2.0,2.0,1.0,2,3.0,2.0,3.0,1.0,2.0,73.0
18878,79,0.0,56,66,56,1,2.0,2.0,1.0,1,3.0,2.0,2.0,2.0,1.0,59.333333333333336
18879,80,3.0,67,53,47,2,3.0,2.0,1.0,2,3.0,2.0,3.0,2.0,1.0,55.666666666666664
18880,81,4.0,49,60,60,2,2.0,5.0,1.0,1,3.0,2.0,3.0,2.0,2.0,56.333333333333336
18881,82,2.0,63,77,74,1,2.0,1.0,1.0,1,1.0,2.0,1.0,2.0,1.0,71.33333333333333
18882,83,2.0,65,48,43,2,3.0,6.0,1.0,2,3.0,2.0,1.0,2.0,2.0,52.0
18883,85,0.0,50,57,57,2,2.0,6.0,1.0,2,4.0,2.0,1.0,2.0,2.0,54.666666666666664
18884,86,2.0,70,80,72,1,1.0,3.0,2.0,2,3.0,2.0,1.0,2.0,2.0,74.0
18885,87,2.0,67,63,67,2,2.0,4.0,2.0,2,3.0,2.0,2.0,1.0,1.0,65.66666666666667
18886,88,3.0,58,64,58,1,2.0,2.0,2.0,2,1.0,2.0,2.0,2.0,2.0,60.0
18887,89,1.0,62,70,70,2,1.0,6.0,2.0,2,2.0,2.0,3.0,2.0,1.0,67.33333333333333
18888,90,2.0,47,52,61,2,2.0,1.0,2.0,1,4.0,3.0,3.0,2.0,2.0,53.333333333333336
18889,91,0.0,69,70,75,2,2.0,3.0,2.0,1,3.0,2.0,3.0,2.0,2.0,71.33333333333333
18890,92,1.0,53,43,47,2,2.0,3.0,2.0,2,4.0,2.0,1.0,2.0,2.0,47.666666666666664
18891,93,2.0,49,57,63,2,2.0,2.0,2.0,1,4.0,3.0,3.0,2.0,1.0,56.333333333333336
18892,94,3.0,83,82,81,2,3.0,2.0,2.0,2,4.0,1.0,3.0,2.0,1.0,82.0
18893,95,2.0,61,78,75,2,1.0,1.0,2.0,1,3.0,2.0,3.0,2.0,2.0,71.33333333333333
18894,97,4.0,70,68,71,2,2.0,3.0,2.0,2,4.0,2.0,3.0,1.0,1.0,69.66666666666667
18895,98,3.0,80,73,72,2,2.0,2.0,1.0,1,3.0,1.0,3.0,2.0,2.0,75.0
18896,99,5.0,37,37,35,2,1.0,1.0,1.0,2,2.0,3.0,2.0,1.0,2.0,36.333333333333336
18897,100,3.0,75,78,74,2,1.0,3.0,1.0,1,5.0,2.0,3.0,1.0,2.0,75.66666666666667
18898,101,2.0,79,85,84,2,3.0,4.0,2.0,1,3.0,3.0,3.0,1.0,1.0,82.66666666666667
18899,102,2.0,54,58,53,1,2.0,5.0,1.0,1,5.0,3.0,3.0,2.0,2.0,55.0
18900,103,2.0,51,50,53,2,1.0,3.0,1.0,2,4.0,2.0,1.0,2.0,1.0,51.333333333333336
18901,104,1.0,49,55,58,1,3.0,3.0,2.0,1,4.0,2.0,2.0,1.0,2.0,54.0
18902,105,0.0,58,69,60,2,2.0,5.0,1.0,1,3.0,2.0,3.0,2.0,2.0,62.333333333333336
18903,106,5.0,82,83,86,2,3.0,2.0,2.0,1,5.0,1.0,2.0,2.0,2.0,83.66666666666667
18904,107,1.0,57,70,68,1,2.0,1.0,1.0,1,3.0,3.0,3.0,2.0,1.0,65.0
18905,108,3.0,56,67,69,2,2.0,1.0,2.0,1,1.0,2.0,1.0,2.0,2.0,64.0
18906,109,3.0,83,83,84,2,1.0,5.0,1.0,1,3.0,2.0,3.0,2.0,2.0,83.33333333333333
18907,110,2.0,83,84,78,2,3.0,1.0,2.0,2,3.0,2.0,3.0,2.0,1.0,81.66666666666667
18908,111,4.0,49,45,46,1,2.0,2.0,1.0,2,1.0,2.0,2.0,2.0,2.0,46.666666666666664
18909,112,1.0,87,74,82,2,2.0,5.0,1.0,2,4.0,3.0,3.0,2.0,2.0,81.0
18910,113,3.0,60,65,68,2,1.0,2.0,2.0,2,4.0,2.0,3.0,2.0,2.0,64.33333333333333
18911,114,0.0,70,72,66,2,3.0,5.0,1.0,2,2.0,1.0,3.0,2.0,2.0,69.33333333333333
18912,116,1.0,63,74,70,1,3.0,2.0,1.0,1,4.0,3.0,1.0,2.0,2.0,69.0
18913,117,1.0,44,50,56,2,1.0,2.0,1.0,1,3.0,1.0,2.0,2.0,2.0,50.0
18914,118,2.0,78,74,68,2,1.0,5.0,1.0,2,3.0,2.0,2.0,2.0,1.0,73.33333333333333
18915,119,3.0,72,88,85,2,2.0,3.0,1.0,1,2.0,2.0,1.0,2.0,2.0,81.66666666666667
18916,120,6.0,55,48,48,1,2.0,1.0,1.0,2,4.0,3.0,3.0,2.0,2.0,50.333333333333336
18917,121,5.0,50,56,58,2,1.0,3.0,1.0,1,4.0,2.0,2.0,2.0,2.0,54.666666666666664
18918,122,3.0,84,94,86,2,2.0,2.0,1.0,1,4.0,1.0,2.0,1.0,1.0,88.0
18919,123,2.0,81,82,73,2,2.0,3.0,1.0,1,1.0,2.0,2.0,2.0,1.0,78.66666666666667
18920,124,3.0,91,91,90,2,2.0,4.0,2.0,2,3.0,2.0,3.0,1.0,1.0,90.66666666666667
18921,126,1.0,54,59,62,2,2.0,1.0,1.0,2,2.0,2.0,3.0,1.0,1.0,58.333333333333336
18922,127,1.0,80,89,87,2,2.0,4.0,1.0,1,2.0,2.0,3.0,2.0,2.0,85.33333333333333
18923,128,2.0,81,74,66,2,3.0,2.0,1.0,2,3.0,1.0,1.0,1.0,1.0,73.66666666666667
18924,129,4.0,68,67,64,2,2.0,5.0,1.0,2,3.0,1.0,3.0,2.0,1.0,66.33333333333333
18925,130,3.0,81,70,68,2,3.0,4.0,1.0,2,3.0,2.0,3.0,1.0,2.0,73.0
18926,131,0.0,74,75,63,1,1.0,5.0,1.0,2,3.0,1.0,2.0,2.0,2.0,70.66666666666667
18927,132,1.0,50,66,59,1,1.0,4.0,1.0,1,3.0,2.0,3.0,1.0,2.0,58.333333333333336
18928,134,1.0,77,74,72,2,2.0,5.0,2.0,2,4.0,1.0,2.0,2.0,1.0,74.33333333333333
18929,135,3.0,52,68,61,2,2.0,2.0,1.0,1,4.0,1.0,3.0,2.0,1.0,60.333333333333336
18930,136,1.0,45,56,60,1,2.0,5.0,2.0,1,2.0,2.0,3.0,2.0,1.0,53.666666666666664
18931,137,4.0,35,40,45,2,2.0,2.0,1.0,1,3.0,2.0,2.0,2.0,1.0,40.0
18932,138,2.0,48,55,44,1,2.0,5.0,1.0,2,3.0,2.0,3.0,2.0,1.0,49.0
18933,139,2.0,77,85,79,2,2.0,5.0,2.0,1,3.0,2.0,1.0,2.0,2.0,80.33333333333333
18934,140,4.0,48,43,37,1,2.0,2.0,1.0,2,4.0,3.0,3.0,2.0,2.0,42.666666666666664
18935,141,0.0,66,78,82,2,3.0,3.0,2.0,1,2.0,2.0,1.0,2.0,2.0,75.33333333333333
18936,142,3.0,46,43,45,1,2.0,1.0,1.0,2,2.0,2.0,3.0,2.0,2.0,44.666666666666664
18937,143,1.0,72,70,66,1,2.0,6.0,1.0,2,4.0,2.0,3.0,2.0,2.0,69.33333333333333
18938,144,2.0,79,89,88,2,2.0,2.0,2.0,1,3.0,3.0,2.0,1.0,2.0,85.33333333333333
18939,147,4.0,63,63,60,1,2.0,3.0,1.0,2,2.0,3.0,2.0,2.0,2.0,62.0
18940,148,2.0,82,91,94,1,2.0,5.0,2.0,1,4.0,3.0,2.0,2.0,2.0,89.0
18941,149,3.0,69,68,65,1,2.0,3.0,1.0,2,4.0,1.0,2.0,2.0,2.0,67.33333333333333
18942,150,2.0,82,94,88,2,2.0,3.0,1.0,1,3.0,2.0,3.0,1.0,1.0,88.0
18943,151,5.0,62,59,54,2,2.0,2.0,1.0,2,4.0,2.0,2.0,2.0,1.0,58.333333333333336
18944,152,3.0,94,97,97,2,2.0,1.0,1.0,1,5.0,2.0,3.0,2.0,2.0,96.0
18945,153,1.0,59,53,57,1,2.0,3.0,1.0,2,3.0,1.0,3.0,1.0,1.0,56.333333333333336
18946,154,3.0,41,45,42,1,1.0,2.0,1.0,1,3.0,2.0,3.0,2.0,2.0,42.666666666666664
18947,155,1.0,66,54,57,2,3.0,2.0,2.0,2,4.0,2.0,1.0,2.0,2.0,59.0
18948,157,0.0,46,51,50,1,1.0,4.0,1.0,2,4.0,2.0,3.0,2.0,1.0,49.0
18949,159,1.0,89,84,72,2,3.0,5.0,1.0,2,4.0,2.0,2.0,2.0,1.0,81.66666666666667
18950,161,4.0,65,75,77,2,1.0,3.0,2.0,1,2.0,2.0,3.0,1.0,2.0,72.33333333333333
18951,162,1.0,60,60,61,1,2.0,5.0,2.0,2,2.0,2.0,2.0,2.0,2.0,60.333333333333336
18952,163,2.0,68,73,74,2,3.0,4.0,2.0,2,1.0,2.0,1.0,2.0,1.0,71.66666666666667
18953,164,3.0,61,62,58,2,2.0,1.0,1.0,2,2.0,2.0,3.0,1.0,2.0,60.333333333333336
18954,165,3.0,73,83,85,1,1.0,4.0,2.0,1,5.0,4.0,2.0,1.0,1.0,80.33333333333333
18955,166,2.0,69,82,80,2,2.0,5.0,1.0,1,2.0,2.0,2.0,2.0,1.0,77.0
18956,167,1.0,66,74,69,2,2.0,3.0,1.0,1,3.0,2.0,3.0,2.0,1.0,69.66666666666667
18957,168,2.0,59,65,69,1,2.0,5.0,2.0,1,3.0,2.0,2.0,2.0,1.0,64.33333333333333
18958,169,2.0,69,92,82,1,2.0,2.0,1.0,1,2.0,2.0,2.0,2.0,1.0,81.0
18959,170,3.0,80,90,98,2,1.0,4.0,2.0,1,4.0,2.0,2.0,2.0,1.0,89.33333333333333
18960,172,1.0,54,44,44,2,3.0,1.0,1.0,2,4.0,2.0,3.0,1.0,1.0,47.333333333333336
18961,173,4.0,75,77,84,1,1.0,3.0,2.0,1,3.0,2.0,2.0,2.0,2.0,78.66666666666667
18962,174,4.0,35,48,49,1,3.0,4.0,1.0,1,2.0,3.0,3.0,2.0,2.0,44.0
18963,175,1.0,64,67,65,1,2.0,1.0,1.0,1,3.0,3.0,3.0,2.0,2.0,65.33333333333333
18964,176,1.0,74,71,70,2,2.0,5.0,2.0,2,5.0,3.0,2.0,2.0,1.0,71.66666666666667
18965,177,2.0,63,80,79,2,1.0,5.0,1.0,1,2.0,1.0,1.0,1.0,2.0,74.0
18966,178,1.0,56,66,67,2,2.0,3.0,1.0,1,4.0,2.0,2.0,2.0,1.0,63.0
18967,179,5.0,68,80,77,1,2.0,1.0,2.0,2,2.0,3.0,2.0,1.0,2.0,75.0
18968,180,3.0,59,61,60,2,2.0,5.0,1.0,2,3.0,2.0,2.0,1.0,2.0,60.0
18969,181,1.0,82,69,70,2,2.0,2.0,1.0,2,3.0,1.0,3.0,2.0,2.0,73.66666666666667
18970,182,1.0,86,80,80,2,2.0,5.0,2.0,2,3.0,3.0,3.0,2.0,2.0,82.0
18971,183,4.0,82,80,81,2,1.0,5.0,1.0,2,4.0,2.0,3.0,1.0,2.0,81.0
18972,184,2.0,46,70,66,1,1.0,2.0,2.0,1,3.0,1.0,2.0,1.0,1.0,60.666666666666664
18973,185,4.0,60,61,66,2,1.0,1.0,2.0,1,2.0,2.0,2.0,1.0,1.0,62.333333333333336
18974,186,1.0,51,58,56,2,2.0,4.0,1.0,1,1.0,2.0,3.0,2.0,2.0,55.0
18975,187,2.0,64,64,62,2,2.0,2.0,1.0,1,4.0,1.0,3.0,1.0,2.0,63.333333333333336
18976,188,3.0,59,59,60,1,1.0,3.0,1.0,2,2.0,2.0,3.0,1.0,1.0,59.333333333333336
